CaseID,ActivityID,CompleteTimestamp,time
1770,6,2010-04-30 21:18:02,"0,0000000"
1773,1,2012-01-18 20:26:59,"0,0000474"
1773,8,2012-01-18 20:27:09,"0,4420301"
1773,6,2012-01-19 22:21:00,"0,0000000"
1774,3,2010-06-15 17:45:10,"0,0097812"
1774,1,2010-06-15 18:19:33,"0,0045516"
1774,1,2010-06-15 18:35:33,"2,4602456"
1774,8,2010-06-21 18:43:57,"0,0008439"
1774,6,2010-06-21 18:46:55,"0,0000000"
1775,1,2011-07-14 22:27:08,"0,2925152"
1775,1,2011-07-15 15:35:24,"0,0267216"
1775,8,2011-07-15 17:09:20,"0,0002608"
1775,6,2011-07-15 17:10:15,"0,0000000"
1778,1,2012-02-15 00:06:51,"0,0002560"
1778,6,2012-02-15 00:07:45,"0,0000000"
1779,1,2010-10-29 17:46:13,"5,3243640"
1779,1,2010-11-11 17:42:44,"5,7400756"
1779,8,2010-11-25 18:00:35,"0,0024133"
1779,6,2010-11-25 18:09:04,"0,0000000"
1780,1,2012-06-06 20:11:22,"2,0470092"
1780,8,2012-06-11 20:07:08,"6,8866960"
1780,9,2012-06-28 15:35:39,"7,3725395"
1780,6,2012-07-16 15:32:02,"0,0000000"
1781,1,2011-12-05 20:39:11,"1,5784804"
1781,8,2011-12-09 17:07:57,"4,1382870"
1781,9,2011-12-19 19:35:06,"0,0042481"
1781,6,2011-12-19 19:50:02,"0,0000000"
1782,1,2010-07-27 16:30:09,"0,0000759"
1782,8,2010-07-27 16:30:25,"0,0046180"
1782,6,2010-07-27 16:46:39,"0,0000000"
1783,1,2010-06-30 00:25:00,"8,8800390"
1783,8,2010-07-21 16:40:38,"0,0000664"
1783,6,2010-07-21 16:40:52,"0,0000000"
1784,1,2012-03-19 23:57:11,"0,3818117"
1784,8,2012-03-20 22:19:21,"0,0241756"
1784,6,2012-03-20 23:44:20,"0,0000047"
1784,6,2012-03-20 23:44:21,"0,0000000"
1785,8,2011-12-14 16:59:23,"0,4329933"
1785,6,2011-12-15 18:21:28,"0,0000000"
1786,1,2010-09-30 15:12:05,"0,0455111"
1786,8,2010-09-30 17:52:04,"10,2080120"
1786,6,2010-10-25 15:55:52,"0,0000000"
1787,1,2012-08-01 00:08:12,"2,3364380"
1787,8,2012-08-06 17:01:23,"4,0690227"
1787,9,2012-08-16 15:25:03,"0,0000000"
1787,9,2012-08-16 15:25:03,"2,9885094"
1787,6,2012-08-23 22:30:26,"0,0000142"
1787,6,2012-08-23 22:30:29,"0,0000000"
1789,1,2010-03-12 17:05:41,"17,1767960"
1789,1,2010-04-23 15:26:34,"0,0000427"
1789,8,2010-04-23 15:26:43,"0,0000237"
1789,6,2010-04-23 15:26:48,"0,0000000"
1790,1,2011-11-05 01:54:52,"1,1411061"
1790,8,2011-11-07 20:46:09,"0,0345020"
1790,6,2011-11-07 22:47:26,"0,0000000"
1791,1,2012-08-02 17:16:59,"4,5629077"
1791,8,2012-08-13 20:36:47,"5,7849320"
1791,6,2012-08-27 23:32:19,"0,0000000"
1793,1,2011-07-26 16:52:23,"0,0797855"
1793,6,2011-07-26 21:32:51,"0,0000000"
1794,1,2010-08-05 19:23:48,"0,0126117"
1794,8,2010-08-05 20:08:08,"0,0141384"
1794,6,2010-08-05 20:57:50,"0,0000000"
1796,1,2011-10-06 18:33:26,"0,0539695"
1796,8,2011-10-06 21:43:09,"1,9974680"
1796,9,2011-10-11 18:44:46,"0,0002228"
1796,8,2011-10-11 18:45:33,"9,0321800"
1796,6,2011-11-02 19:56:00,"0,0000000"
1797,1,2012-06-18 20:06:21,"0,3304119"
1797,8,2012-06-19 15:27:50,"0,5225742"
1797,6,2012-06-20 22:04:49,"0,0000000"
1798,1,2010-02-04 19:36:44,"0,0037219"
1798,8,2010-02-04 19:49:49,"0,0000379"
1798,2,2010-02-04 19:49:57,"16,4596370"
1798,6,2010-03-17 00:09:50,"0,0000000"
1800,1,2012-04-10 23:26:36,"0,0000759"
1800,8,2012-04-10 23:26:52,"0,0002845"
1800,6,2012-04-10 23:27:52,"0,0000000"
1801,1,2012-07-26 23:47:26,"0,2612041"
1801,8,2012-07-27 15:05:38,"1,7778019"
1801,6,2012-07-31 23:15:04,"0,0000000"
1802,1,2012-02-24 18:12:34,"0,0008439"
1802,8,2012-02-24 18:15:32,"1,3517402"
1802,6,2012-02-28 01:27:15,"0,0000000"
1803,1,2012-03-26 23:15:23,"2,8645544"
1803,1,2012-04-02 23:05:02,"1,2230821"
1803,8,2012-04-05 22:44:29,"0,0061541"
1803,9,2012-04-05 23:06:07,"5,6028260"
1803,6,2012-04-19 15:21:30,"0,0000000"
1804,1,2011-04-15 00:01:20,"0,2651204"
1804,8,2011-04-15 15:33:18,"2,1776729"
1804,6,2011-04-20 23:08:23,"0,0000000"
1805,1,2010-12-28 21:04:45,"0,0177749"
1805,8,2010-12-28 22:07:14,"0,0002371"
1805,6,2010-12-28 22:08:04,"0,0000000"
1806,1,2010-04-16 15:38:20,"0,0173766"
1806,8,2010-04-16 16:39:25,"0,0199653"
1806,9,2010-04-16 17:49:36,"0,0539410"
1806,8,2010-04-16 20:59:13,"0,0000190"
1806,6,2010-04-16 20:59:17,"0,0000000"
1807,1,2010-05-17 23:41:17,"0,0001659"
1807,8,2010-05-17 23:41:52,"0,0002371"
1807,6,2010-05-17 23:42:42,"0,0000000"
1808,1,2012-05-31 22:59:53,"0,2821699"
1808,8,2012-06-01 15:31:47,"0,0487352"
1808,6,2012-06-01 18:23:06,"0,0000000"
1809,1,2010-06-22 17:39:51,"9,0637710"
1809,8,2010-07-14 20:41:21,"0,0053434"
1809,6,2010-07-14 21:00:08,"0,0000000"
1810,1,2012-07-11 18:22:51,"2,9306047"
1810,8,2012-07-18 22:04:41,"0,4236104"
1810,9,2012-07-19 22:53:47,"2,8770049"
1810,6,2012-07-26 23:27:12,"0,0000000"
1811,1,2011-12-20 00:02:41,"0,0003461"
1811,8,2011-12-20 00:03:54,"0,4312106"
1811,6,2011-12-21 01:19:43,"0,0000000"
1813,1,2012-09-24 16:04:04,"9,0164820"
1813,8,2012-10-16 16:19:20,"1,2546730"
1813,9,2012-10-19 17:49:50,"1,2459538"
1813,6,2012-10-22 18:49:41,"0,0000000"
1815,1,2012-08-07 16:54:51,"0,3943901"
1815,8,2012-08-08 16:01:14,"0,4105151"
1815,6,2012-08-09 16:04:18,"0,0000000"
1816,1,2011-06-28 17:26:15,"0,0000806"
1816,1,2011-06-28 17:26:32,"0,0131332"
1816,8,2011-06-28 18:12:42,"0,0039969"
1816,9,2011-06-28 18:26:45,"0,0594124"
1816,8,2011-06-28 21:55:36,"0,0001280"
1816,6,2011-06-28 21:56:03,"1,2039181"
1816,8,2011-07-01 20:28:08,"0,0417181"
1816,8,2011-07-01 22:54:47,"0,0052723"
1816,8,2011-07-01 23:13:19,"1,2287763"
1816,6,2011-07-04 23:12:47,"0,0000000"
1817,1,2012-07-31 15:56:57,"0,1273496"
1817,8,2012-07-31 23:24:37,"0,7234366"
1817,6,2012-08-02 17:47:41,"0,0000000"
1818,1,2011-10-19 15:40:55,"0,0171348"
1818,8,2011-10-19 16:41:09,"0,3930057"
1818,6,2011-10-20 15:42:40,"0,0000000"
1819,1,2011-05-30 23:54:40,"0,0001280"
1819,8,2011-05-30 23:55:07,"3,6457202"
1819,6,2011-06-08 21:30:46,"0,0000000"
1820,1,2011-03-14 22:26:57,"0,0025840"
1820,9,2011-03-14 22:36:02,"0,0018159"
1820,8,2011-03-14 22:42:25,"0,0000427"
1820,9,2011-03-14 22:42:34,"0,4091069"
1820,8,2011-03-15 22:40:41,"0,0000759"
1820,6,2011-03-15 22:40:57,"0,0136879"
1820,8,2011-03-15 23:29:04,"0,0002513"
1820,9,2011-03-15 23:29:57,"2,7749405"
1820,8,2011-03-22 18:04:35,"0,0000284"
1820,6,2011-03-22 18:04:41,"0,0971953"
1820,8,2011-03-22 23:46:21,"0,3110629"
1820,9,2011-03-23 17:59:49,"4,8838700"
1820,8,2011-04-04 16:07:53,"0,0000427"
1820,6,2011-04-04 16:08:02,"0,0000000"
1821,1,2010-05-19 19:05:54,"0,7905250"
1821,8,2010-05-21 17:24:48,"0,0699617"
1821,9,2010-05-21 21:30:44,"1,2523782"
1821,8,2010-05-24 22:53:10,"3,9937744"
1821,6,2010-06-03 16:52:19,"0,0000000"
1822,1,2011-11-07 19:47:07,"0,0000948"
1822,8,2011-11-07 19:47:27,"0,0719530"
1822,6,2011-11-08 00:00:23,"0,0000000"
1824,1,2012-01-10 01:19:22,"0,2821319"
1824,6,2012-01-10 17:51:08,"0,0000000"
1824,6,2012-01-10 17:51:08,"0,0000000"
1825,1,2012-03-05 22:42:13,"0,3369975"
1825,8,2012-03-06 18:26:51,"2,9602468"
1825,9,2012-03-13 23:52:53,"6,0171103"
1825,6,2012-03-28 16:24:35,"0,0000000"
1827,1,2011-06-17 18:37:50,"0,0000664"
1827,8,2011-06-17 18:38:04,"7,0429997"
1827,6,2011-07-04 23:16:02,"0,0000000"
1829,1,2012-06-04 17:52:48,"0,0179124"
1829,8,2012-06-04 18:55:46,"0,0639830"
1829,6,2012-06-04 22:40:41,"0,0000000"
1830,1,2010-11-17 19:33:15,"0,1010736"
1830,8,2010-11-18 01:28:33,"2,3560524"
1830,6,2010-11-23 19:30:41,"0,0733611"
1830,8,2010-11-23 23:48:34,"0,0219424"
1830,6,2010-11-24 01:05:42,"0,0000000"
1832,1,2010-11-17 01:56:21,"0,0007159"
1832,8,2010-11-17 01:58:52,"0,3649803"
1832,9,2010-11-17 23:21:52,"0,7969304"
1832,8,2010-11-19 22:03:17,"0,0000711"
1832,6,2010-11-19 22:03:32,"0,0000000"
1833,1,2011-07-14 21:58:16,"0,3032020"
1833,8,2011-07-15 15:44:06,"0,0332977"
1833,6,2011-07-15 17:41:09,"0,0000000"
1834,1,2011-02-21 17:25:08,"0,0001944"
1834,8,2011-02-21 17:25:49,"3,2747898"
1834,6,2011-03-01 17:17:33,"0,0000000"
1835,1,2012-05-15 15:21:38,"1,2713431"
1835,8,2012-05-18 17:50:44,"2,1326075"
1835,6,2012-05-23 22:47:24,"0,0000000"
1836,1,2011-12-14 18:08:02,"0,9282010"
1836,8,2011-12-17 00:30:54,"1,2056912"
1836,6,2011-12-19 23:09:13,"0,0000000"
1837,1,2011-07-05 22:25:48,"0,3016137"
1837,8,2011-07-06 16:06:03,"0,0023564"
1837,6,2011-07-06 16:14:20,"0,0000000"
1838,1,2011-05-02 15:51:26,"0,0000474"
1838,8,2011-05-02 15:51:36,"0,1286060"
1838,6,2011-05-02 23:23:41,"0,0000000"
1839,1,2011-10-18 23:27:11,"2,3759560"
1839,1,2011-10-24 18:39:17,"0,0026504"
1839,8,2011-10-24 18:48:36,"4,1975527"
1839,9,2011-11-04 00:44:05,"2,4613314"
1839,6,2011-11-10 00:56:18,"0,0000000"
1840,1,2011-10-18 18:52:56,"0,0004646"
1840,1,2011-10-18 18:54:34,"0,0000474"
1840,8,2011-10-18 18:54:44,"0,0014793"
1840,6,2011-10-18 18:59:56,"0,0000000"
1841,1,2011-05-16 21:57:58,"0,0002987"
1841,8,2011-05-16 21:59:01,"6,4510900"
1841,6,2011-06-01 15:56:16,"0,0000000"
1842,1,2012-02-15 20:25:07,"0,0459995"
1842,8,2012-02-15 23:06:49,"5,3617010"
1842,6,2012-02-29 01:14:35,"0,0000000"
1844,1,2012-07-09 18:59:03,"5,6924543"
1844,8,2012-07-23 16:29:30,"0,4309498"
1844,9,2012-07-24 17:44:24,"0,8239744"
1844,6,2012-07-26 18:00:53,"0,0000000"
1845,1,2011-05-04 23:43:46,"0,0000806"
1845,8,2011-05-04 23:44:03,"0,0001517"
1845,8,2011-05-04 23:44:35,"0,3510363"
1845,8,2011-05-05 20:18:34,"0,0044520"
1845,6,2011-05-05 20:34:13,"0,0000000"
1846,1,2011-03-08 22:22:42,"0,0001470"
1846,8,2011-03-08 22:23:13,"0,3504673"
1846,9,2011-03-09 18:55:12,"0,8499233"
1846,8,2011-03-11 20:42:54,"0,0000569"
1846,6,2011-03-11 20:43:06,"0,0000000"
1847,1,2012-04-13 00:00:08,"0,2569560"
1847,8,2012-04-13 15:03:24,"13,2446200"
1847,6,2012-05-15 23:01:40,"0,0000000"
1849,1,2010-09-03 16:36:48,"0,0743426"
1849,8,2010-09-03 20:58:08,"2,4150949"
1849,9,2010-09-09 18:27:49,"4,8989520"
1849,8,2010-09-21 17:28:54,"0,4180726"
1849,6,2010-09-22 17:58:32,"0,0000000"
1850,1,2010-05-27 23:09:54,"1,5021513"
1850,9,2010-05-31 15:10:21,"5,7686700"
1850,8,2010-06-14 17:08:43,"0,0004552"
1850,6,2010-06-14 17:10:19,"0,0000000"
1851,1,2010-06-01 20:56:49,"0,0562121"
1851,8,2010-06-02 00:14:25,"0,0000664"
1851,6,2010-06-02 00:14:39,"0,0000047"
1851,6,2010-06-02 00:14:40,"0,0000000"
1852,1,2012-03-02 18:27:06,"0,0000664"
1852,8,2012-03-02 18:27:20,"0,0912546"
1852,6,2012-03-02 23:48:07,"0,0000000"
1853,1,2010-05-17 16:15:30,"6,2752185"
1853,8,2010-06-01 23:54:31,"2,3662460"
1853,6,2010-06-07 18:32:29,"0,0000000"
1854,1,2012-07-13 16:48:25,"1,6295387"
1854,8,2012-07-17 16:16:40,"5,7192616"
1854,9,2012-07-31 15:21:21,"0,8551386"
1854,6,2012-08-02 17:27:23,"0,0000000"
1855,3,2011-10-12 17:06:49,"0,0001328"
1855,1,2011-10-12 17:07:17,"0,3890894"
1855,8,2011-10-13 15:55:02,"1,6314589"
1855,6,2011-10-17 15:30:02,"0,0000000"
1856,1,2012-06-06 15:08:28,"0,0025697"
1856,8,2012-06-06 15:17:30,"6,1729975"
1856,9,2012-06-21 16:57:11,"1,6257315"
1856,6,2012-06-25 16:12:03,"0,0000000"
1857,1,2012-02-21 20:15:35,"0,0000522"
1857,8,2012-02-21 20:15:46,"3,2606657"
1857,6,2012-02-29 19:17:51,"0,0000000"
1859,1,2010-08-05 17:21:29,"0,0000664"
1859,8,2010-08-05 17:21:43,"0,0002560"
1859,6,2010-08-05 17:22:37,"0,0000000"
1861,1,2011-03-15 22:47:49,"0,0063722"
1861,1,2011-03-15 23:10:13,"2,5072124"
1861,8,2011-03-22 02:03:43,"2,7266414"
1861,6,2011-03-28 17:48:34,"0,0000000"
1862,1,2011-07-12 16:20:02,"0,0000616"
1862,8,2011-07-12 16:20:15,"0,0017637"
1862,6,2011-07-12 16:26:27,"0,0000000"
1863,1,2010-10-26 16:21:52,"0,0015172"
1863,8,2010-10-26 16:27:12,"0,0000474"
1863,6,2010-10-26 16:27:22,"0,0000000"
1864,1,2010-10-01 20:38:26,"1,1375692"
1864,8,2010-10-04 15:17:17,"0,8255106"
1864,6,2010-10-06 15:39:10,"0,0000000"
1865,1,2011-04-27 23:28:04,"0,0035417"
1865,8,2011-04-27 23:40:31,"0,3889377"
1865,9,2011-04-28 22:27:44,"2,7940145"
1865,8,2011-05-05 18:09:25,"0,0901641"
1865,6,2011-05-05 23:26:22,"0,0000000"
1866,1,2011-01-25 20:52:19,"0,0288409"
1866,8,2011-01-25 22:33:42,"0,0001280"
1866,6,2011-01-25 22:34:09,"0,7768703"
1866,8,2011-01-27 20:05:03,"10,2968570"
1866,6,2011-02-21 23:21:10,"0,0000000"
1867,1,2011-05-19 21:32:59,"0,0000474"
1867,8,2011-05-19 21:33:09,"0,0001849"
1867,8,2011-05-19 21:33:48,"0,3009072"
1867,8,2011-05-20 15:11:34,"1,3224252"
1867,6,2011-05-23 20:40:14,"2,7807057"
1867,8,2011-05-30 15:35:08,"0,0003129"
1867,6,2011-05-30 15:36:14,"2,8805230"
1867,8,2011-06-06 16:22:01,"0,0047886"
1867,8,2011-06-06 16:38:51,"0,0832087"
1867,6,2011-06-06 21:31:21,"0,0000000"
1870,1,2012-02-09 00:06:37,"0,0204347"
1870,8,2012-02-09 01:18:27,"0,0120475"
1870,6,2012-02-09 02:00:48,"0,0000000"
1871,1,2012-05-07 23:01:23,"0,0043003"
1871,8,2012-05-07 23:16:30,"1,2050512"
1871,6,2012-05-10 21:52:34,"0,0000000"
1872,1,2010-06-10 18:43:14,"0,0000522"
1872,8,2010-06-10 18:43:25,"1,6112423"
1872,6,2010-06-14 17:07:21,"0,0000000"
1873,1,2012-05-15 21:07:50,"1,2305211"
1873,8,2012-05-18 21:13:26,"0,0060830"
1873,6,2012-05-18 21:34:49,"0,0000047"
1873,6,2012-05-18 21:34:50,"0,0000000"
1875,1,2012-03-06 20:27:24,"1,2325219"
1875,8,2012-03-09 20:40:02,"0,0038688"
1875,9,2012-03-09 20:53:38,"1,2567734"
1875,6,2012-03-12 22:31:31,"0,0000000"
1876,1,2012-03-08 22:25:05,"0,3768760"
1876,8,2012-03-09 20:29:54,"4,1434317"
1876,6,2012-03-19 23:15:08,"0,0000000"
1876,6,2012-03-19 23:15:08,"0,0000000"
1877,1,2011-04-21 18:10:09,"2,4686565"
1877,8,2011-04-27 18:48:07,"2,0407743"
1877,8,2011-05-02 18:21:58,"0,0295189"
1877,6,2011-05-02 20:05:44,"0,0000000"
1878,1,2012-03-23 20:03:16,"0,0000569"
1878,8,2012-03-23 20:03:28,"0,0791123"
1878,6,2012-03-24 00:41:34,"0,0000000"
1879,1,2010-09-01 23:44:25,"1,9211341"
1879,8,2010-09-06 16:17:42,"0,0002418"
1879,6,2010-09-06 16:18:33,"0,0000000"
1880,1,2012-07-24 23:37:47,"1,1483271"
1880,8,2012-07-27 18:54:27,"2,8644598"
1880,6,2012-08-03 18:43:46,"0,0000000"
1881,1,2010-07-08 15:59:13,"2,1695228"
1881,8,2010-07-13 23:05:39,"0,0002560"
1881,6,2010-07-13 23:06:33,"0,0000000"
1883,1,2011-02-15 19:09:26,"0,0044615"
1883,8,2011-02-15 19:25:07,"0,0001849"
1883,6,2011-02-15 19:25:46,"0,0000000"
1885,1,2012-06-20 23:06:43,"0,2812263"
1885,8,2012-06-21 15:35:18,"6,1387330"
1885,9,2012-07-06 15:14:32,"0,0516273"
1885,6,2012-07-06 18:16:01,"0,0000000"
1886,1,2012-07-10 17:22:12,"0,0001375"
1886,8,2012-07-10 17:22:41,"0,4042045"
1886,6,2012-07-11 17:03:34,"0,0000000"
1887,1,2012-08-30 23:52:54,"0,2577620"
1887,8,2012-08-31 14:59:00,"6,9751100"
1887,6,2012-09-17 15:38:19,"0,0000000"
1888,8,2011-11-09 22:18:35,"0,0043382"
1888,6,2011-11-09 22:33:50,"0,0000000"
1889,1,2010-12-28 22:43:35,"0,0040869"
1889,8,2010-12-28 22:57:57,"0,4608196"
1889,6,2010-12-30 01:57:51,"0,0000000"
1890,1,2012-02-22 00:30:55,"0,0000427"
1890,8,2012-02-22 00:31:04,"0,0275561"
1890,6,2012-02-22 02:07:56,"0,0000000"
1891,1,2010-12-20 19:06:34,"0,0015931"
1891,8,2010-12-20 19:12:10,"0,0276651"
1891,6,2010-12-20 20:49:25,"0,0000000"
1893,1,2011-11-16 19:52:43,"0,0657230"
1893,6,2011-11-16 23:43:45,"0,0000000"
1895,1,2011-07-05 23:20:57,"2,7696397"
1895,8,2011-07-12 17:36:57,"0,0002940"
1895,6,2011-07-12 17:37:59,"0,0000000"
1896,1,2011-02-11 00:59:50,"0,0016737"
1896,8,2011-02-11 01:05:43,"0,2780829"
1896,6,2011-02-11 17:23:15,"0,0000000"
1897,1,2011-02-17 01:53:55,"0,2748873"
1897,8,2011-02-17 18:00:13,"0,0904248"
1897,6,2011-02-17 23:18:05,"4,8522650"
1897,8,2011-03-01 19:35:03,"0,0655665"
1897,6,2011-03-01 23:25:32,"0,0000000"
1898,1,2012-05-14 22:37:56,"0,0099756"
1898,8,2012-05-14 23:13:00,"0,7072690"
1898,9,2012-05-16 16:39:14,"0,5255612"
1898,6,2012-05-17 23:26:43,"0,0000000"
1899,1,2010-10-01 22:10:03,"1,1118432"
1899,8,2010-10-04 15:18:28,"3,0004430"
1899,9,2010-10-11 23:05:48,"0,0000047"
1899,9,2010-10-11 23:05:49,"6,1160030"
1899,8,2010-10-26 21:25:09,"0,0000569"
1899,6,2010-10-26 21:25:21,"0,0000000"
1902,1,2012-05-28 23:41:34,"0,2742283"
1902,8,2012-05-29 15:45:33,"0,4360941"
1902,6,2012-05-30 17:18:32,"0,0000000"
1904,1,2010-04-19 15:56:52,"12,6990890"
1904,8,2010-05-20 15:57:27,"0,0004789"
1904,6,2010-05-20 15:59:08,"0,0000000"
1905,1,2011-10-10 18:41:14,"0,0448047"
1905,8,2011-10-10 21:18:44,"0,8543231"
1905,6,2011-10-12 23:21:54,"0,0000000"
1906,1,2010-11-11 01:25:30,"0,0000569"
1906,8,2010-11-11 01:25:42,"0,0000427"
1906,6,2010-11-11 01:25:51,"0,0000000"
1907,1,2010-02-25 18:43:58,"2,9828910"
1907,8,2010-03-05 01:29:36,"0,0128013"
1907,6,2010-03-05 02:14:36,"0,3243716"
1907,8,2010-03-05 21:14:51,"0,0000379"
1907,9,2010-03-05 21:14:59,"7,8071117"
1907,8,2010-03-24 22:39:00,"0,8885880"
1907,6,2010-03-27 02:42:37,"0,0000000"
1908,1,2012-04-20 16:41:51,"0,0000948"
1908,8,2012-04-20 16:42:11,"0,0193964"
1908,9,2012-04-20 17:50:22,"7,7411280"
1908,6,2012-05-09 15:22:26,"0,0000000"
1909,1,2011-12-01 00:31:25,"0,0000332"
1909,8,2011-12-01 00:31:32,"0,0056658"
1909,6,2011-12-01 00:51:27,"0,0000000"
1910,1,2012-01-10 17:29:10,"0,0074722"
1910,8,2012-01-10 17:55:26,"0,0003793"
1910,6,2012-01-10 17:56:46,"0,0000000"
1911,1,2011-05-31 21:33:21,"0,0000948"
1911,8,2011-05-31 21:33:41,"0,3931527"
1911,6,2011-06-01 20:35:43,"0,0000000"
1912,1,2012-04-11 20:48:44,"0,0000522"
1912,8,2012-04-11 20:48:55,"0,0459900"
1912,9,2012-04-11 23:30:35,"0,3568538"
1912,6,2012-04-12 20:25:01,"0,0000000"
1913,1,2011-09-30 15:11:22,"0,1301990"
1913,8,2011-09-30 22:49:03,"0,0004030"
1913,6,2011-09-30 22:50:28,"0,0000000"
1914,1,2012-02-23 19:43:05,"0,0000474"
1914,8,2012-02-23 19:43:15,"0,0078847"
1914,6,2012-02-23 20:10:58,"0,0000000"
1917,1,2011-08-05 17:46:14,"0,0001802"
1917,6,2011-08-05 17:46:52,"0,0000000"
1919,1,2010-10-05 23:12:52,"0,4016632"
1919,8,2010-10-06 22:44:49,"0,3836512"
1919,9,2010-10-07 21:13:27,"2,0082116"
1919,8,2010-10-12 18:52:50,"0,0000569"
1919,6,2010-10-12 18:53:02,"0,0000000"
1920,1,2012-07-05 21:33:19,"0,0000427"
1920,8,2012-07-05 21:33:28,"0,2985650"
1920,6,2012-07-06 15:03:00,"0,0000000"
1921,1,2011-09-27 15:22:07,"3,6992679"
1921,8,2011-10-06 16:06:00,"0,0186805"
1921,6,2011-10-06 17:11:40,"0,0000000"
1922,1,2012-07-17 15:15:53,"0,5300226"
1922,8,2012-07-18 22:19:03,"13,4416050"
1922,6,2012-08-20 17:49:46,"0,0000000"
1923,1,2010-07-08 16:44:15,"2,1816506"
1923,8,2010-07-14 00:33:19,"0,0000284"
1923,6,2010-07-14 00:33:25,"0,0000000"
1925,1,2010-08-23 21:41:07,"0,0011569"
1925,8,2010-08-23 21:45:11,"0,0004741"
1925,6,2010-08-23 21:46:51,"0,0000000"
1926,1,2011-03-31 18:09:07,"0,0001659"
1926,8,2011-03-31 18:09:42,"0,0019866"
1926,6,2011-03-31 18:16:41,"0,0000000"
1927,1,2011-11-04 17:33:34,"0,0000379"
1927,8,2011-11-04 17:33:42,"0,0970863"
1927,6,2011-11-04 23:14:59,"0,0000000"
1928,1,2010-08-30 18:51:01,"3,3525460"
1928,8,2010-09-07 23:16:05,"0,0046843"
1928,6,2010-09-07 23:32:33,"0,0000000"
1929,1,2010-11-04 22:44:35,"2,8412893"
1929,1,2010-11-11 21:12:27,"1,6704698"
1929,8,2010-11-15 23:04:35,"0,7817680"
1929,6,2010-11-17 20:52:42,"0,0000000"
1930,1,2010-07-14 21:00:15,"0,0027547"
1930,8,2010-07-14 21:09:56,"0,0001754"
1930,6,2010-07-14 21:10:33,"0,0000000"
1931,1,2012-01-18 18:45:57,"0,0412298"
1931,8,2012-01-18 21:10:53,"0,0272384"
1931,6,2012-01-18 22:46:38,"0,0000000"
1931,6,2012-01-18 22:46:38,"0,0000000"
1932,1,2011-06-23 16:19:09,"0,0000759"
1932,1,2011-06-23 16:19:25,"1,7195415"
1932,8,2011-06-27 21:04:03,"0,3517522"
1932,6,2011-06-28 17:40:33,"0,0000000"
1933,1,2011-05-02 20:36:14,"0,0008155"
1933,8,2011-05-02 20:39:06,"0,0005026"
1933,8,2011-05-02 20:40:52,"0,0145888"
1933,6,2011-05-02 21:32:09,"0,0000000"
1934,1,2011-06-24 18:11:39,"1,6044244"
1934,8,2011-06-28 16:11:37,"5,3185086"
1934,6,2011-07-11 15:47:33,"0,0000000"
1935,1,2011-01-29 01:09:24,"5,6107440"
1935,8,2011-02-11 17:52:37,"0,0912688"
1935,6,2011-02-11 23:13:27,"0,0056847"
1935,8,2011-02-11 23:33:26,"0,0000711"
1935,9,2011-02-11 23:33:41,"1,1272191"
1935,8,2011-02-14 17:36:09,"0,0000474"
1935,6,2011-02-14 17:36:19,"0,0000000"
1936,1,2011-06-28 22:36:57,"0,0004599"
1936,1,2011-06-28 22:38:34,"0,2826108"
1936,8,2011-06-29 15:12:01,"0,0106583"
1936,9,2011-06-29 15:49:29,"2,4913056"
1936,8,2011-07-05 17:47:04,"0,0000996"
1936,6,2011-07-05 17:47:25,"0,0000000"
1937,1,2011-05-19 18:01:16,"0,0001896"
1937,8,2011-05-19 18:01:56,"8,9704590"
1937,6,2011-06-10 15:35:25,"0,0000000"
1938,1,2012-02-25 01:46:31,"4,3685784"
1938,8,2012-03-06 17:43:12,"0,0193111"
1938,6,2012-03-06 18:51:05,"0,0000000"
1939,1,2011-08-29 22:07:12,"2,7806726"
1939,1,2011-09-05 17:01:59,"0,0001138"
1939,8,2011-09-05 17:02:23,"1,7299865"
1939,6,2011-09-09 22:23:44,"0,0000000"
1940,1,2011-04-27 18:26:16,"0,4853555"
1940,8,2011-04-28 22:52:25,"2,4241223"
1940,6,2011-05-04 20:53:50,"0,0000000"
1941,1,2010-01-19 18:11:08,"0,8201578"
1941,8,2010-01-21 18:14:12,"0,0153284"
1941,6,2010-01-21 19:08:05,"0,0000000"
1942,1,2011-02-15 19:21:12,"0,0001422"
1942,8,2011-02-15 19:21:42,"0,0152905"
1942,6,2011-02-15 20:15:27,"0,0000000"
1943,1,2011-04-12 22:46:03,"0,2982426"
1943,8,2011-04-13 16:14:27,"2,0523431"
1943,8,2011-04-18 16:28:58,"0,0369247"
1943,9,2011-04-18 18:38:46,"8,6893510"
1943,8,2011-05-09 23:44:05,"0,0000427"
1943,6,2011-05-09 23:44:14,"0,3142490"
1943,8,2011-05-10 18:08:54,"0,0000379"
1943,9,2011-05-10 18:09:02,"6,5423780"
1943,8,2011-05-26 17:27:11,"0,0000522"
1943,6,2011-05-26 17:27:22,"0,0000000"
1944,1,2012-03-23 18:57:46,"0,0000522"
1944,8,2012-03-23 18:57:57,"1,2833527"
1944,9,2012-03-26 22:09:16,"1,1063244"
1944,6,2012-03-29 14:58:17,"0,0000000"
1945,1,2011-07-26 15:17:03,"0,0048598"
1945,1,2011-07-26 15:34:08,"0,8174126"
1945,8,2011-07-28 15:27:33,"0,0943221"
1945,6,2011-07-28 20:59:07,"0,0000000"
1946,1,2012-09-07 20:34:58,"0,0100846"
