CaseID,ActivityID,CompleteTimestamp
585,6,2010-09-09 20:33:50
586,1,2012-07-24 23:42:04
586,8,2012-07-26 23:14:39
586,6,2012-08-03 21:19:10
587,1,2010-04-01 17:36:02
587,8,2010-04-29 16:55:35
587,9,2010-04-29 17:38:26
587,8,2010-04-29 21:39:58
587,6,2010-04-29 22:26:41
588,1,2010-02-02 18:52:38
588,8,2010-02-18 01:24:59
588,6,2010-02-19 17:23:45
589,1,2012-07-20 18:02:52
589,8,2012-07-23 15:24:50
589,6,2012-07-24 23:24:35
590,1,2010-12-14 20:45:17
590,8,2010-12-16 01:15:20
590,6,2010-12-16 01:33:13
591,3,2010-05-05 20:56:02
591,1,2010-05-05 22:39:36
591,8,2010-05-11 15:52:31
591,6,2010-05-12 22:39:13
592,8,2012-01-23 17:40:34
592,6,2012-02-01 02:03:03
596,1,2012-01-14 01:31:55
596,8,2012-01-16 17:37:03
596,6,2012-01-17 00:39:17
597,1,2011-03-22 17:27:05
597,8,2011-03-25 20:28:43
597,6,2011-04-08 21:41:15
598,1,2011-06-23 22:43:37
598,1,2011-06-23 22:44:01
598,8,2011-06-23 22:48:10
598,6,2011-06-23 23:13:17
599,3,2010-03-05 01:49:18
599,1,2010-03-08 22:59:35
599,8,2010-03-08 23:00:06
599,6,2010-03-08 23:00:16
600,1,2012-07-03 22:03:26
600,8,2012-07-11 16:28:34
600,6,2012-07-11 17:10:08
601,1,2010-12-29 20:10:05
601,8,2011-01-10 20:35:05
601,6,2011-01-18 20:01:45
602,1,2012-05-02 15:17:26
602,8,2012-05-02 15:39:30
602,9,2012-05-09 22:23:42
602,6,2012-05-31 20:46:09
604,1,2011-10-17 21:39:19
604,6,2011-10-18 15:27:07
605,1,2011-04-04 21:06:22
605,8,2011-04-04 21:06:59
605,6,2011-04-04 22:28:46
607,1,2011-06-14 15:11:34
607,8,2011-06-14 15:22:14
607,9,2011-06-16 23:20:04
607,8,2011-06-17 21:19:03
607,6,2011-06-17 21:20:01
608,1,2010-12-23 17:52:03
608,8,2010-12-29 01:34:13
608,9,2010-12-29 01:43:35
608,8,2011-01-10 17:29:01
608,6,2011-01-10 17:29:39
609,1,2010-03-20 00:46:29
609,1,2010-03-20 00:46:50
609,8,2010-03-20 00:47:09
609,6,2010-04-20 16:27:07
610,1,2010-09-03 16:49:02
610,8,2010-09-09 18:01:32
610,6,2010-09-09 18:12:29
611,1,2010-12-31 18:41:03
611,8,2010-12-31 18:41:44
611,6,2010-12-31 18:42:08
612,3,2010-04-28 15:59:40
612,1,2010-04-28 16:04:25
612,8,2010-04-29 21:32:50
612,6,2010-04-29 21:39:49
613,1,2012-07-27 22:39:25
613,8,2012-07-30 16:07:05
613,6,2012-07-30 16:09:30
614,1,2012-07-11 23:35:34
614,8,2012-07-12 16:10:08
614,6,2012-07-18 16:23:38
615,1,2011-09-01 15:15:15
615,8,2011-09-01 15:15:49
615,6,2011-09-13 15:50:31
616,1,2010-03-24 20:24:08
616,8,2010-03-24 20:24:16
616,6,2010-04-14 22:51:34
617,1,2010-11-16 20:53:46
617,8,2010-11-16 23:22:57
617,6,2010-11-17 18:05:25
618,1,2012-01-31 01:21:12
618,8,2012-01-31 01:21:21
618,6,2012-01-31 01:26:10
619,1,2011-03-31 23:49:16
619,8,2011-03-31 23:50:04
619,6,2011-04-22 15:57:10
620,1,2011-12-27 19:15:56
620,8,2011-12-27 23:02:18
620,9,2011-12-28 00:02:37
620,8,2012-01-12 17:25:56
620,6,2012-01-12 17:42:41
621,1,2012-06-21 17:27:04
621,8,2012-06-21 17:27:38
621,6,2012-06-25 15:53:25
622,1,2012-09-27 22:03:27
622,8,2012-09-27 22:04:02
622,2,2012-09-28 18:14:14
622,6,2012-11-06 01:41:28
623,1,2011-11-08 19:47:18
623,8,2011-11-11 22:31:56
623,9,2011-11-22 18:56:15
623,6,2011-11-25 20:37:22
623,6,2011-11-25 20:37:25
625,1,2010-04-19 23:41:52
625,8,2010-04-20 15:20:23
625,6,2010-04-22 22:28:57
627,1,2012-07-10 15:23:55
627,8,2012-07-10 15:24:26
627,6,2012-07-10 19:16:10
628,1,2011-01-26 18:10:07
628,8,2011-01-27 18:10:56
628,9,2011-02-16 23:45:12
628,8,2011-02-18 18:09:12
628,6,2011-02-18 18:14:21
629,1,2012-02-15 20:15:29
629,6,2012-02-15 20:16:08
632,1,2010-07-20 16:40:57
632,8,2010-07-29 23:20:00
632,6,2010-07-29 23:27:41
633,1,2012-05-29 23:22:37
633,8,2012-05-30 15:16:49
633,6,2012-06-01 15:55:25
634,1,2012-03-22 17:46:45
634,8,2012-03-22 17:48:01
634,6,2012-03-23 17:35:03
635,1,2011-06-29 18:00:04
635,1,2011-06-29 18:07:21
635,8,2011-06-29 19:13:16
635,6,2011-06-29 19:13:58
636,1,2011-03-23 01:38:53
636,8,2011-03-23 01:45:16
636,9,2011-03-31 15:19:40
636,9,2011-03-31 15:20:00
636,8,2011-04-20 17:32:46
636,6,2011-04-20 17:32:52
637,1,2011-09-15 21:33:25
637,8,2011-09-21 15:45:49
637,6,2011-09-29 18:05:34
640,1,2010-10-19 22:29:56
640,8,2010-11-12 22:52:11
640,6,2010-11-12 22:52:18
641,8,2012-05-21 15:22:45
641,6,2012-05-31 20:47:04
642,1,2010-10-20 23:32:52
642,1,2010-10-20 23:33:11
642,8,2010-10-20 23:33:20
642,6,2010-10-22 15:33:43
643,1,2012-01-26 17:48:31
643,8,2012-01-26 17:48:55
643,6,2012-01-26 23:37:16
644,8,2012-02-07 22:29:09
644,6,2012-02-15 01:38:48
646,1,2011-03-07 20:59:06
646,8,2011-03-07 20:59:47
646,9,2011-03-22 23:12:53
646,8,2011-03-23 18:32:23
646,6,2011-03-23 18:32:35
647,1,2011-02-28 23:24:57
647,8,2011-02-28 23:27:14
647,6,2011-03-01 18:39:56
648,1,2011-12-07 17:15:35
648,8,2011-12-07 22:40:40
648,6,2012-01-19 01:41:22
649,1,2011-05-10 15:37:28
649,8,2011-05-10 15:37:56
649,6,2011-05-10 16:29:58
650,1,2012-06-28 18:33:25
650,8,2012-06-28 18:33:35
650,6,2012-06-29 16:14:35
651,1,2010-04-08 18:00:27
651,9,2010-04-09 23:48:44
651,8,2010-04-14 17:54:27
651,6,2010-04-21 17:43:37
652,1,2012-07-24 22:31:53
652,8,2012-07-27 21:45:57
652,6,2012-07-31 21:02:18
653,1,2012-07-09 22:27:30
653,1,2012-07-09 22:36:07
653,6,2012-07-10 15:46:40
654,1,2012-06-13 19:06:38
654,8,2012-06-14 18:08:56
654,6,2012-06-14 23:17:01
655,1,2011-08-24 21:57:05
655,8,2011-08-30 15:20:12
655,6,2011-08-31 18:47:39
657,1,2012-02-23 19:31:43
657,8,2012-02-23 22:41:39
657,6,2012-02-23 23:58:27
658,1,2011-03-14 19:33:46
658,8,2011-03-14 19:34:09
658,6,2011-03-28 17:21:11
659,1,2011-05-19 16:54:36
659,8,2011-05-19 16:54:58
659,6,2011-05-19 18:52:30
660,1,2012-01-21 02:05:24
660,8,2012-01-23 17:18:28
660,9,2012-02-01 20:15:21
660,8,2012-02-16 01:18:43
660,6,2012-02-27 18:19:36
661,3,2010-09-17 17:48:33
661,1,2010-09-17 17:48:59
661,8,2010-09-17 17:49:26
661,6,2010-09-17 17:49:39
662,1,2010-09-14 21:39:29
662,8,2010-09-22 22:58:57
662,6,2010-09-22 23:21:30
663,1,2010-04-13 18:17:23
663,8,2010-04-14 15:25:56
663,6,2010-04-14 16:31:36
665,1,2010-08-18 18:21:47
665,1,2010-08-30 23:41:05
665,8,2010-09-03 20:07:46
665,6,2010-09-03 20:11:02
666,1,2011-12-14 20:59:56
666,1,2011-12-16 22:53:14
666,8,2011-12-16 22:53:20
666,9,2011-12-20 01:59:36
666,6,2011-12-20 19:14:46
667,1,2011-02-24 17:14:49
667,8,2011-02-25 01:08:38
667,6,2011-03-10 01:47:31
668,1,2011-09-22 15:27:13
668,8,2011-09-23 00:00:11
668,6,2011-09-23 17:55:01
669,1,2012-05-02 17:10:42
669,8,2012-05-02 17:32:04
669,6,2012-05-02 18:01:58
670,1,2012-05-23 17:23:32
670,8,2012-05-23 17:23:39
670,6,2012-05-23 18:05:01
671,1,2011-06-27 21:13:06
671,1,2011-06-27 21:13:18
671,8,2011-07-05 15:34:32
671,6,2011-07-05 22:55:15
672,1,2011-01-13 19:59:41
672,1,2011-01-27 17:24:52
672,8,2011-01-27 17:24:59
672,9,2011-02-04 22:41:14
672,8,2011-02-10 18:17:14
672,6,2011-02-10 18:17:37
673,1,2011-11-21 19:49:42
673,8,2011-11-25 19:51:52
673,6,2011-11-29 00:05:51
674,1,2012-01-19 00:15:19
674,8,2012-01-19 00:35:14
674,9,2012-01-23 22:42:27
674,8,2012-01-24 00:29:34
674,6,2012-02-07 17:15:11
675,1,2011-05-11 16:58:44
675,8,2011-05-11 16:59:25
675,9,2011-05-13 21:38:00
675,8,2011-05-16 15:25:37
675,6,2011-05-16 15:57:25
677,1,2011-12-13 23:04:29
677,9,2011-12-23 20:37:08
677,8,2011-12-29 18:41:34
677,6,2011-12-29 22:43:25
678,1,2011-06-14 15:42:12
678,8,2011-06-14 15:42:37
678,9,2011-06-21 18:25:39
678,8,2011-07-20 16:46:01
678,6,2011-07-20 17:06:53
680,1,2012-05-02 20:43:52
680,8,2012-05-02 21:51:25
680,6,2012-05-04 00:20:08
681,1,2012-01-11 00:07:34
681,8,2012-01-11 00:08:08
681,6,2012-01-30 22:23:42
682,1,2012-04-03 20:38:03
682,8,2012-04-03 20:38:14
682,6,2012-04-04 16:11:46
683,1,2012-07-04 17:05:34
683,8,2012-07-04 17:05:42
683,6,2012-07-04 22:54:55
684,1,2012-06-12 16:17:18
684,8,2012-06-12 18:16:12
684,6,2012-06-19 18:42:18
686,1,2012-07-20 18:23:19
686,8,2012-07-20 18:23:35
686,6,2012-07-20 23:10:14
687,1,2011-11-14 19:02:37
687,8,2011-11-14 19:03:08
687,6,2011-11-15 18:10:16
688,1,2011-06-30 15:47:02
688,1,2011-06-30 15:47:19
688,8,2011-06-30 21:15:00
688,6,2011-07-01 21:11:32
689,1,2010-07-21 16:06:02
689,8,2010-07-26 16:59:00
689,6,2010-07-26 16:59:39
690,1,2010-09-28 16:44:18
690,1,2010-09-28 16:48:12
690,8,2010-09-28 17:24:04
690,6,2010-09-28 17:24:28
692,1,2011-04-06 15:44:20
692,8,2011-04-06 15:44:43
692,6,2011-04-06 16:02:11
693,1,2012-03-28 21:50:57
693,8,2012-03-28 21:51:56
693,6,2012-03-29 18:29:10
694,1,2010-04-21 22:28:55
694,8,2010-04-26 16:28:28
694,6,2010-04-26 16:31:36
695,1,2012-03-30 20:16:06
695,8,2012-04-17 20:22:14
695,9,2012-04-17 22:41:56
695,8,2012-04-18 20:47:40
695,6,2012-04-20 18:11:40
697,1,2011-07-15 18:12:16
697,8,2011-07-15 18:13:23
697,6,2011-07-15 20:18:21
698,1,2012-03-14 17:38:29
698,8,2012-03-14 17:38:41
698,6,2012-03-14 22:26:29
698,6,2012-03-14 22:26:29
699,1,2011-03-01 19:45:35
699,8,2011-03-01 20:17:58
699,9,2011-03-03 02:30:39
699,9,2011-03-03 02:30:41
699,8,2011-03-12 00:41:46
699,6,2011-03-12 00:42:12
700,1,2012-07-23 15:52:47
700,6,2012-07-23 18:15:27
700,6,2012-07-23 18:20:33
702,1,2010-05-28 20:43:28
702,8,2010-05-28 20:43:46
702,6,2010-05-29 00:35:02
703,1,2010-06-08 20:59:46
703,8,2010-06-10 15:20:57
703,9,2010-06-10 15:22:51
703,8,2010-06-14 21:01:25
703,6,2010-06-14 21:01:35
704,1,2012-06-25 16:52:06
704,8,2012-06-26 23:24:57
704,6,2012-07-20 17:59:43
705,1,2012-04-06 23:00:32
705,6,2012-04-06 23:16:02
706,1,2012-04-24 23:31:51
706,8,2012-04-26 16:09:15
706,6,2012-04-26 16:27:23
707,1,2010-02-22 23:02:29
707,8,2010-02-22 23:02:39
707,6,2010-03-10 01:17:19
709,1,2010-03-16 00:42:39
709,1,2010-03-16 00:50:35
709,8,2010-03-16 19:53:17
709,6,2010-03-16 19:53:29
709,6,2010-03-24 17:23:18
710,1,2010-04-20 21:31:56
710,8,2010-04-20 22:19:41
710,6,2010-04-20 22:19:45
711,1,2011-05-12 18:00:48
711,8,2011-05-12 18:01:22
711,6,2011-05-16 18:28:31
712,1,2011-08-22 18:13:17
712,8,2011-08-22 21:41:16
712,9,2011-08-23 21:41:21
712,6,2011-08-24 22:23:14
713,3,2010-10-18 20:21:06
713,1,2010-10-18 20:21:35
713,8,2010-10-18 20:27:51
713,6,2010-11-06 02:07:01
714,1,2011-10-20 18:17:17
714,8,2011-10-20 18:22:06
714,6,2011-10-20 22:49:24
715,1,2010-07-28 17:38:37
715,8,2010-07-28 17:50:44
715,9,2010-07-28 17:51:16
715,8,2010-08-30 21:31:04
715,6,2010-08-30 21:31:33
716,1,2012-03-21 22:43:53
716,8,2012-03-22 01:23:56
716,6,2012-03-22 20:09:33
716,6,2012-03-22 20:09:34
717,1,2012-05-02 21:08:47
717,8,2012-05-03 15:59:49
717,6,2012-05-03 18:35:42
718,1,2011-11-29 18:47:09
718,8,2011-12-01 18:11:46
718,6,2011-12-06 20:20:18
719,1,2011-09-13 21:05:34
719,8,2011-09-13 22:07:39
719,6,2011-09-19 20:07:26
720,1,2011-11-21 22:38:34
720,8,2011-11-21 22:38:48
720,6,2011-11-21 22:44:53
721,1,2012-05-02 20:29:25
721,8,2012-05-04 22:01:53
721,6,2012-05-08 21:59:59
722,1,2012-04-30 18:02:19
722,8,2012-04-30 18:05:16
722,6,2012-04-30 20:03:28
723,1,2011-12-20 18:49:57
723,8,2011-12-20 20:37:14
723,6,2011-12-20 20:43:09
724,1,2011-11-24 17:48:59
724,8,2011-11-29 20:55:52
724,6,2011-12-01 17:56:02
725,1,2011-01-10 18:08:37
725,1,2011-01-11 00:19:52
725,1,2011-01-13 00:58:03
725,8,2011-01-13 00:58:14
725,6,2011-01-13 22:45:11
726,1,2011-10-11 18:28:46
726,8,2011-10-12 23:08:05
726,6,2011-10-12 23:22:23
727,1,2010-07-28 18:06:11
727,8,2010-07-28 18:06:21
727,6,2010-07-28 18:06:33
727,8,2010-07-28 22:10:53
727,9,2010-07-28 22:18:04
727,8,2010-08-23 21:28:45
727,6,2010-08-23 21:28:52
729,1,2011-05-27 17:23:42
729,8,2011-06-10 00:06:40
729,6,2011-06-10 21:56:43
730,1,2011-05-05 23:58:43
730,8,2011-05-05 23:59:14
730,9,2011-05-06 21:33:21
730,8,2011-06-09 23:24:23
730,6,2011-06-09 23:24:36
731,1,2012-02-08 17:45:15
731,8,2012-02-08 17:46:12
731,8,2012-02-08 17:50:55
731,6,2012-02-08 18:04:47
733,1,2012-02-01 22:17:35
733,8,2012-02-02 22:43:52
733,6,2012-02-08 23:25:08
734,1,2010-07-08 15:38:34
734,8,2010-08-03 17:17:48
734,6,2010-08-03 20:23:10
735,1,2010-08-04 16:30:30
735,8,2010-08-04 20:45:34
735,6,2010-08-04 21:21:00
736,1,2012-01-11 01:22:31
736,8,2012-01-17 01:49:43
736,6,2012-01-17 20:55:34
737,1,2011-09-28 20:08:34
737,8,2011-09-28 21:51:37
737,6,2011-09-30 00:34:20
738,1,2012-04-19 18:11:09
738,1,2012-04-19 21:38:11
738,8,2012-04-19 21:38:20
738,6,2012-04-27 16:32:07
739,1,2011-09-28 15:12:44
739,8,2011-09-28 16:28:27
739,6,2011-09-28 23:53:27
740,1,2011-05-26 16:10:00
740,8,2011-05-26 16:10:21
740,6,2011-05-26 17:28:15
741,1,2012-07-26 18:30:53
741,8,2012-07-26 23:13:57
741,6,2012-07-31 17:29:21
742,1,2011-11-16 19:53:41
742,6,2011-11-18 00:43:26
743,1,2012-01-12 23:19:54
743,8,2012-01-13 01:58:23
743,6,2012-01-13 18:50:13
743,6,2012-01-13 18:50:13
744,1,2011-08-30 22:08:50
744,8,2011-08-31 17:55:37
744,9,2011-09-15 21:54:02
744,6,2011-09-22 20:34:45
745,1,2012-01-04 01:07:37
745,8,2012-01-04 19:29:40
745,6,2012-01-04 19:47:56
746,1,2012-01-17 18:46:11
746,8,2012-01-17 20:39:18
746,6,2012-01-31 01:03:09
748,1,2011-05-31 22:03:05
748,8,2011-05-31 22:03:15
748,9,2011-06-15 16:03:55
748,8,2011-06-21 23:31:03
748,6,2011-06-21 23:35:58
749,1,2012-05-18 23:27:42
749,8,2012-05-18 23:27:52
749,9,2012-05-30 22:50:55
749,6,2012-05-31 15:50:25
749,6,2012-05-31 15:50:27
750,1,2011-01-04 17:53:30
750,1,2011-01-12 00:13:25
750,8,2011-01-21 23:23:17
750,6,2011-01-21 23:23:23
751,3,2011-06-24 23:24:10
751,1,2011-06-28 17:31:25
751,1,2011-06-28 17:31:26
751,8,2011-06-28 20:49:33
751,6,2011-06-28 21:34:37
752,1,2012-04-26 20:46:58
752,8,2012-04-26 21:03:20
752,6,2012-05-11 23:42:41
753,1,2011-11-23 20:31:14
753,8,2011-11-23 20:32:01
753,6,2011-11-23 22:13:50
754,1,2011-12-14 22:18:21
754,8,2011-12-16 18:08:43
754,9,2011-12-16 18:38:42
754,8,2011-12-24 00:56:44
754,6,2012-01-11 23:45:19
755,1,2012-08-03 23:42:59
755,8,2012-08-06 18:51:23
755,6,2012-08-07 22:57:14
756,1,2012-01-17 19:24:07
756,8,2012-01-17 20:47:32
756,6,2012-01-18 18:31:15
758,1,2011-11-16 20:05:40
758,8,2011-11-17 01:07:45
758,9,2011-11-21 18:41:10
758,6,2011-12-02 22:31:44
759,1,2010-09-10 00:05:39
759,1,2010-09-13 21:43:14
759,8,2010-09-13 21:43:21
759,6,2010-09-13 21:43:40
760,1,2012-01-16 23:05:59
760,8,2012-01-23 20:59:24
760,6,2012-01-27 19:16:12
761,1,2011-08-12 22:34:43
761,8,2011-08-29 18:16:10
761,6,2011-08-29 18:17:20
762,1,2011-11-11 01:56:38
762,8,2011-11-11 20:07:07
762,6,2011-11-16 18:25:50
763,1,2011-10-05 18:03:43
763,8,2011-10-07 20:38:31
763,6,2011-10-10 16:43:13
764,1,2011-11-24 19:09:21
764,8,2011-11-24 23:20:25
764,6,2011-11-24 23:23:50
765,1,2010-02-05 20:15:48
765,8,2010-02-12 20:14:18
765,6,2010-02-25 02:09:08
766,1,2012-02-17 01:49:17
766,8,2012-02-23 02:14:56
766,6,2012-02-28 19:24:47
767,1,2012-02-22 23:21:08
767,8,2012-02-23 20:37:08
767,6,2012-02-27 18:17:35
768,1,2012-07-26 18:16:27
768,8,2012-07-26 18:51:00
768,8,2012-07-26 18:51:58
768,9,2012-07-30 23:20:39
768,6,2012-08-02 20:11:08
769,1,2012-09-25 23:52:31
769,8,2012-09-28 18:39:23
769,6,2012-10-17 16:16:18
770,1,2012-01-31 18:02:08
770,8,2012-01-31 18:03:04
770,9,2012-02-09 01:01:24
770,6,2012-02-13 17:59:31
771,3,2010-09-04 00:00:06
771,1,2010-09-04 00:00:30
771,8,2010-09-04 00:00:57
771,6,2010-09-06 17:02:43
772,1,2012-03-23 23:44:14
772,8,2012-03-23 23:44:57
772,6,2012-03-24 01:02:36
773,1,2012-06-07 22:20:07
773,8,2012-06-20 21:56:21
773,6,2012-06-26 17:03:05
774,1,2010-10-14 16:35:49
774,1,2010-10-14 16:36:10
774,8,2010-10-14 16:36:18
774,6,2010-10-15 14:54:51
776,1,2012-06-04 22:55:36
776,8,2012-06-06 16:51:45
776,6,2012-06-06 16:51:59
777,1,2012-03-08 18:52:53
777,1,2012-03-10 00:02:58
777,6,2012-03-10 00:38:51
778,1,2011-12-31 01:06:55
778,8,2012-01-03 17:52:43
778,6,2012-01-16 22:58:08
779,1,2010-11-19 00:05:54
779,8,2010-11-19 00:27:06
779,9,2010-11-19 17:38:23
779,8,2010-11-23 20:32:32
779,6,2010-11-23 20:32:51
781,1,2010-10-06 20:56:02
781,8,2010-10-07 17:02:04
781,6,2010-10-07 21:54:11
781,8,2010-11-18 18:33:11
781,6,2010-11-18 23:29:38
781,6,2010-11-18 23:29:38
783,1,2012-07-04 16:19:43
783,8,2012-07-09 20:33:08
783,6,2012-07-10 17:04:54
784,1,2011-08-29 16:20:58
784,8,2011-09-01 18:00:46
784,6,2011-09-01 22:25:19
784,6,2011-09-01 22:25:19
785,1,2012-04-04 23:32:35
785,8,2012-04-04 23:32:55
785,6,2012-04-05 15:48:31
786,1,2010-11-11 17:44:45
786,1,2010-11-11 18:10:45
786,8,2010-11-19 00:32:05
786,8,2010-11-24 01:27:56
786,6,2010-11-30 23:41:44
787,1,2012-07-20 15:23:06
787,8,2012-07-20 16:02:06
787,6,2012-07-20 22:19:15
788,1,2012-07-24 23:10:51
788,8,2012-07-25 20:47:40
788,9,2012-07-27 17:07:49
788,6,2012-07-27 21:09:34
789,1,2011-03-29 16:07:45
789,8,2011-03-29 16:08:13
789,6,2011-03-29 23:45:33
790,1,2012-03-22 23:36:48
790,8,2012-03-26 19:55:24
790,9,2012-03-26 21:15:21
790,6,2012-03-28 18:55:14
791,1,2010-01-21 17:49:07
791,8,2010-02-19 19:43:41
791,6,2010-02-19 19:43:47
792,1,2010-07-07 22:29:57
792,8,2010-07-26 22:23:55
792,6,2010-07-26 22:24:29
793,1,2010-07-13 16:45:52
793,8,2010-07-13 16:48:07
793,6,2010-07-13 21:07:59
794,1,2012-03-02 01:56:30
794,8,2012-03-07 17:32:42
794,6,2012-03-07 18:15:49
795,1,2012-03-12 17:18:06
795,8,2012-03-12 17:18:20
795,6,2012-03-12 17:50:00
795,6,2012-03-12 17:50:01
796,1,2012-04-27 15:46:55
796,8,2012-04-27 15:47:43
796,9,2012-05-08 23:36:24
796,6,2012-05-10 21:13:39
797,1,2011-05-31 21:34:43
797,8,2011-06-07 20:34:53
797,6,2011-06-07 21:24:45
798,1,2010-08-10 15:33:33
798,1,2010-08-17 23:38:22
798,1,2010-09-03 21:22:20
798,8,2010-09-03 22:01:16
798,9,2010-09-03 22:01:42
798,8,2010-09-13 18:24:06
798,9,2010-09-13 18:24:11
798,8,2010-09-15 18:31:52
798,6,2010-09-15 18:32:23
799,1,2012-03-28 20:52:44
799,8,2012-03-28 21:12:39
799,9,2012-04-13 15:24:41
799,6,2012-04-30 15:20:58
800,1,2010-03-15 17:06:20
800,8,2010-03-15 17:06:36
800,6,2010-04-16 23:02:04
801,1,2010-11-11 19:03:44
801,8,2010-11-11 19:05:19
801,6,2010-11-11 19:05:27
802,1,2011-03-07 18:09:57
802,8,2011-03-07 18:10:06
802,6,2011-03-08 18:37:41
803,1,2011-01-14 00:40:44
803,1,2011-01-14 01:32:08
803,8,2011-01-14 01:32:18
803,6,2011-01-14 01:32:32
804,1,2010-03-29 21:52:58
804,1,2010-03-29 21:54:54
804,1,2010-05-13 00:10:13
804,1,2010-05-13 00:10:17
804,8,2010-05-13 00:10:57
804,6,2010-05-13 00:11:56
806,1,2012-02-27 20:50:44
806,8,2012-02-27 22:41:41
806,9,2012-02-29 02:09:42
806,6,2012-03-19 17:29:33
808,3,2010-04-07 23:30:47
808,1,2010-04-07 23:31:32
808,8,2010-04-07 23:37:17
808,6,2010-04-09 23:16:50
810,1,2011-10-12 21:52:40
810,8,2011-10-13 17:31:47
810,6,2011-10-13 20:49:59
811,1,2012-07-27 21:04:28
811,6,2012-07-27 21:05:46
811,6,2012-07-27 21:05:46
812,1,2011-04-27 20:32:47
812,8,2011-04-27 20:35:33
812,6,2011-04-27 20:47:57
813,1,2012-02-22 23:33:06
813,8,2012-02-22 23:33:15
813,6,2012-02-24 23:42:24
814,1,2010-04-22 15:26:21
814,8,2010-05-17 23:39:01
814,6,2010-05-17 23:39:10
815,1,2010-09-20 20:56:21
815,8,2010-09-22 23:27:25
815,6,2010-09-22 23:27:30
816,1,2011-09-23 16:17:21
816,8,2011-09-28 18:11:21
816,9,2011-10-07 17:09:27
816,6,2011-11-01 01:41:48
817,1,2012-03-26 23:17:58
817,8,2012-03-27 16:41:06
817,9,2012-03-27 16:42:51
817,8,2012-03-28 15:20:47
817,9,2012-03-28 15:44:04
817,6,2012-04-12 23:00:28
818,1,2011-04-26 15:58:29
818,8,2011-04-26 16:23:14
818,6,2011-04-26 16:30:12
819,1,2012-06-08 16:10:29
819,8,2012-06-08 20:49:28
819,6,2012-06-12 18:43:27
820,1,2011-05-27 21:12:00
820,8,2011-06-10 22:05:35
820,6,2011-06-14 20:52:51
822,1,2011-03-24 20:51:56
822,8,2011-03-24 20:52:11
822,6,2011-03-24 23:01:26
823,1,2011-07-26 20:17:01
823,8,2011-07-26 21:57:22
823,9,2011-07-26 23:09:40
823,6,2011-08-11 18:30:07
827,1,2011-11-14 19:49:02
827,8,2011-11-16 22:34:14
827,9,2011-11-16 22:37:12
827,6,2011-11-18 18:10:41
828,1,2011-04-08 16:15:32
828,8,2011-04-08 22:50:49
828,6,2011-04-08 22:54:52
828,8,2011-04-20 20:58:47
828,6,2011-04-26 18:24:52
829,1,2012-07-31 22:35:02
829,8,2012-07-31 23:24:57
829,6,2012-08-02 20:08:43
830,1,2010-09-07 17:09:52
830,1,2010-09-07 17:10:08
830,8,2010-09-09 00:17:13
830,6,2010-09-09 00:21:08
832,1,2011-02-17 01:50:33
832,8,2011-02-17 01:50:49
832,6,2011-02-17 01:51:44
833,3,2010-09-15 15:20:34
833,1,2010-09-15 15:21:23
833,8,2010-09-15 15:21:35
833,6,2010-09-15 15:21:55
834,1,2012-01-13 17:20:49
834,1,2012-01-13 17:35:41
834,8,2012-01-13 17:39:33
834,6,2012-01-16 18:09:34
835,1,2011-01-05 19:39:43
835,1,2011-01-11 00:17:11
835,8,2011-01-11 00:17:17
835,6,2011-01-21 18:34:44
836,1,2012-02-08 22:07:57
836,8,2012-02-16 01:43:00
836,2,2012-02-16 19:41:39
836,5,2012-02-16 19:41:50
836,5,2012-02-17 17:25:51
836,6,2012-03-09 19:39:17
837,1,2010-11-24 18:11:36
837,8,2010-11-24 18:12:33
837,6,2010-11-24 18:13:41
838,1,2010-06-22 15:45:21
838,8,2010-06-22 15:54:46
838,6,2010-07-30 17:30:47
840,1,2012-04-26 17:28:36
840,8,2012-04-27 16:00:29
840,6,2012-05-09 23:39:26
842,1,2011-02-21 17:53:58
842,8,2011-02-21 17:54:17
842,6,2011-02-21 18:00:43
843,1,2011-02-22 18:01:50
843,8,2011-02-22 18:02:12
843,6,2011-03-01 17:59:57
844,1,2012-01-04 18:25:07
844,8,2012-01-04 18:39:58
844,6,2012-01-04 23:06:09
846,3,2010-03-08 20:52:47
846,1,2010-03-08 20:56:49
846,8,2010-03-15 19:17:38
846,6,2010-03-15 19:21:22
847,1,2011-08-01 18:24:31
847,8,2011-08-03 17:14:36
847,6,2011-08-03 23:44:29
848,1,2011-03-31 22:36:11
848,8,2011-03-31 22:46:00
848,6,2011-04-13 21:51:51
850,8,2011-12-21 19:30:57
850,6,2011-12-27 20:40:28
851,1,2010-12-03 23:03:28
851,8,2010-12-06 17:19:24
851,6,2010-12-10 18:43:17
852,1,2010-10-26 22:50:16
852,8,2010-10-26 22:50:38
852,6,2010-10-26 22:51:09
853,1,2012-05-07 16:53:48
853,8,2012-05-07 16:54:02
853,6,2012-05-07 18:19:00
854,1,2011-05-24 23:54:51
854,8,2011-05-24 23:55:16
854,6,2011-05-24 23:57:32
855,1,2011-09-09 16:08:04
855,8,2011-09-26 21:42:33
855,6,2011-09-27 17:37:32
857,1,2012-05-14 20:54:35
857,8,2012-05-14 21:05:09
857,9,2012-05-21 22:47:00
857,6,2012-05-22 15:11:30
858,1,2010-05-26 15:25:32
858,8,2010-05-26 15:25:49
858,6,2010-05-26 16:36:58
859,1,2012-04-19 18:51:11
859,8,2012-04-23 15:37:41
